t,Location,Velocity,Acceleration
0.0,0.0,0.0,11.5
0.002,2.3E-5,0.023,11.5
0.004,9.2E-5,0.046,11.5
0.006,2.0700000000000002E-4,0.069,11.5
0.008,3.68E-4,0.092,11.5
0.01,5.75E-4,0.115,11.5
0.012,8.280000000000001E-4,0.138,11.5
0.014,0.0011270000000000002,0.161,11.5
0.016,0.001472,0.184,11.5
0.018000000000000002,0.0018630000000000005,0.20700000000000002,11.5
0.020000000000000004,0.002300000000000001,0.23000000000000004,11.5
0.022000000000000006,0.0027830000000000016,0.25300000000000006,11.5
0.024000000000000007,0.003312000000000002,0.2760000000000001,11.5
0.02600000000000001,0.003887000000000003,0.2990000000000001,11.5
0.02800000000000001,0.004508000000000003,0.3220000000000001,11.5
0.030000000000000013,0.005175000000000004,0.34500000000000014,11.5
0.032000000000000015,0.005888000000000006,0.36800000000000016,11.5
0.034000000000000016,0.006647000000000007,0.3910000000000002,11.5
0.03600000000000002,0.007452000000000008,0.4140000000000002,11.5
0.03800000000000002,0.008303000000000008,0.4370000000000002,11.5
0.04000000000000002,0.00920000000000001,0.46000000000000024,11.5
0.04200000000000002,0.010143000000000011,0.48300000000000026,11.5
0.044000000000000025,0.011132000000000012,0.5060000000000003,11.5
0.04600000000000003,0.012167000000000015,0.5290000000000004,11.5
0.04800000000000003,0.013248000000000015,0.5520000000000004,11.5
0.05000000000000003,0.014375000000000018,0.5750000000000004,11.5
0.05200000000000003,0.015548000000000018,0.5980000000000004,11.5
0.054000000000000034,0.01676700000000002,0.6210000000000004,11.5
0.056000000000000036,0.01803200000000002,0.6440000000000005,11.5
0.05800000000000004,0.019343000000000027,0.6670000000000005,11.5
0.06000000000000004,0.020700000000000027,0.6900000000000005,11.5
0.06200000000000004,0.02210300000000003,0.7130000000000005,11.5
0.06400000000000004,0.023552000000000035,0.7360000000000005,11.5
0.06600000000000004,0.025047000000000035,0.7590000000000006,11.5
0.06800000000000005,0.02658800000000004,0.7820000000000006,11.5
0.07000000000000005,0.02817500000000004,0.8050000000000006,11.5
0.07200000000000005,0.029808000000000043,0.8280000000000006,11.5
0.07400000000000005,0.03148700000000004,0.8510000000000006,11.5
0.07600000000000005,0.03321200000000005,0.8740000000000007,11.5
0.07800000000000006,0.03498300000000005,0.8970000000000007,11.5
0.08000000000000006,0.036800000000000055,0.9200000000000007,11.5
0.08200000000000006,0.03866300000000005,0.9430000000000007,11.5
0.08400000000000006,0.04057200000000006,0.9660000000000007,11.5
0.08600000000000006,0.042527000000000065,0.9890000000000008,11.5
0.08800000000000006,0.04452800000000007,1.0120000000000007,11.5
0.09000000000000007,0.04657500000000007,1.0350000000000008,11.5
0.09200000000000007,0.04866800000000007,1.0580000000000007,11.5
0.09400000000000007,0.05080700000000007,1.0810000000000008,11.5
0.09600000000000007,0.05299200000000008,1.1040000000000008,11.5
0.09800000000000007,0.05522300000000008,1.127000000000001,11.5
0.10000000000000007,0.05750000000000009,1.1500000000000008,11.5
0.10200000000000008,0.05982300000000009,1.173000000000001,11.5
0.10400000000000008,0.062192000000000094,1.1960000000000008,11.5
0.10600000000000008,0.0646070000000001,1.219000000000001,11.5
0.10800000000000008,0.0670680000000001,1.2420000000000009,11.5
0.11000000000000008,0.06957500000000011,1.265000000000001,11.5
0.11200000000000009,0.07212800000000011,1.288000000000001,11.5
0.11400000000000009,0.07472700000000011,1.311000000000001,11.5
0.11600000000000009,0.07737200000000012,1.334000000000001,11.5
0.11800000000000009,0.08006300000000012,1.357000000000001,11.5
0.12000000000000009,0.08280000000000012,1.380000000000001,11.5
0.1220000000000001,0.08558300000000013,1.4030000000000011,11.5
0.1240000000000001,0.08841200000000013,1.426000000000001,11.5
0.12600000000000008,0.09128700000000013,1.449000000000001,11.5
0.12800000000000009,0.09420800000000014,1.472000000000001,11.5
0.1300000000000001,0.09717500000000014,1.495000000000001,11.5
0.1320000000000001,0.10017391304347839,1.5,0.0
0.1340000000000001,0.1031739130434784,1.5,0.0
0.1360000000000001,0.1061739130434784,1.5,0.0
0.1380000000000001,0.1091739130434784,1.5,0.0
0.1400000000000001,0.1121739130434784,1.5,0.0
0.1420000000000001,0.1151739130434784,1.5,0.0
0.1440000000000001,0.1181739130434784,1.5,0.0
0.1460000000000001,0.12117391304347841,1.5,0.0
0.1480000000000001,0.12417391304347841,1.5,0.0
0.1500000000000001,0.12717391304347841,1.5,0.0
0.1520000000000001,0.13017391304347842,1.5,0.0
0.1540000000000001,0.13317391304347842,1.5,0.0
0.1560000000000001,0.13617391304347842,1.5,0.0
0.1580000000000001,0.13917391304347843,1.5,0.0
0.16000000000000011,0.14217391304347843,1.5,0.0
0.16200000000000012,0.14517391304347843,1.5,0.0
0.16400000000000012,0.14817391304347843,1.5,0.0
0.16600000000000012,0.15117391304347844,1.5,0.0
0.16800000000000012,0.15417391304347844,1.5,0.0
0.17000000000000012,0.15717391304347844,1.5,0.0
0.17200000000000013,0.16017391304347844,1.5,0.0
0.17400000000000013,0.16317391304347845,1.5,0.0
0.17600000000000013,0.16617391304347845,1.5,0.0
0.17800000000000013,0.16917391304347845,1.5,0.0
0.18000000000000013,0.17217391304347845,1.5,0.0
0.18200000000000013,0.17517391304347846,1.5,0.0
0.18400000000000014,0.17817391304347846,1.5,0.0
0.18600000000000014,0.18117391304347846,1.5,0.0
0.18800000000000014,0.18417391304347847,1.5,0.0
0.19000000000000014,0.18717391304347847,1.5,0.0
0.19200000000000014,0.19017391304347847,1.5,0.0
0.19400000000000014,0.19317391304347847,1.5,0.0
0.19600000000000015,0.19617391304347848,1.5,0.0
0.19800000000000015,0.19917391304347848,1.5,0.0
0.20000000000000015,0.20217391304347848,1.5,0.0
0.20200000000000015,0.20517391304347848,1.5,0.0
0.20400000000000015,0.2081739130434785,1.5,0.0
0.20600000000000016,0.2111739130434785,1.5,0.0
0.20800000000000016,0.2141739130434785,1.5,0.0
0.21000000000000016,0.2171739130434785,1.5,0.0
0.21200000000000016,0.2201739130434785,1.5,0.0
0.21400000000000016,0.2231739130434785,1.5,0.0
0.21600000000000016,0.2261739130434785,1.5,0.0
0.21800000000000017,0.2291739130434785,1.5,0.0
0.22000000000000017,0.2321739130434785,1.5,0.0
0.22200000000000017,0.2351739130434785,1.5,0.0
0.22400000000000017,0.2381739130434785,1.5,0.0
0.22600000000000017,0.24117391304347852,1.5,0.0
0.22800000000000017,0.24417391304347852,1.5,0.0
0.23000000000000018,0.24717391304347852,1.5,0.0
0.23200000000000018,0.2501739130434785,1.5,0.0
0.23400000000000018,0.2531739130434785,1.5,0.0
0.23600000000000018,0.25617391304347853,1.5,0.0
0.23800000000000018,0.25917391304347853,1.5,0.0
0.24000000000000019,0.26217391304347853,1.5,0.0
0.2420000000000002,0.26517391304347854,1.5,0.0
0.2440000000000002,0.26817391304347854,1.5,0.0
0.2460000000000002,0.27117391304347854,1.5,0.0
0.2480000000000002,0.27417391304347855,1.5,0.0
0.25000000000000017,0.2771739130434785,1.5,0.0
0.25200000000000017,0.2801739130434785,1.5,0.0
0.25400000000000017,0.2831739130434785,1.5,0.0
0.25600000000000017,0.2861739130434785,1.5,0.0
0.2580000000000002,0.2891739130434785,1.5,0.0
0.2600000000000002,0.2921739130434785,1.5,0.0
0.2620000000000002,0.2951739130434785,1.5,0.0
0.2640000000000002,0.2981739130434785,1.5,0.0
0.2660000000000002,0.3011739130434785,1.5,0.0
0.2680000000000002,0.3041739130434785,1.5,0.0
0.2700000000000002,0.3071739130434785,1.5,0.0
0.2720000000000002,0.3101739130434785,1.5,0.0
0.2740000000000002,0.3131739130434785,1.5,0.0
0.2760000000000002,0.3161739130434785,1.5,0.0
0.2780000000000002,0.31917391304347853,1.5,0.0
0.2800000000000002,0.32217391304347853,1.5,0.0
0.2820000000000002,0.32517391304347854,1.5,0.0
0.2840000000000002,0.32817391304347854,1.5,0.0
0.2860000000000002,0.33117391304347854,1.5,0.0
0.2880000000000002,0.33417391304347854,1.5,0.0
0.2900000000000002,0.33717391304347855,1.5,0.0
0.2920000000000002,0.34017391304347855,1.5,0.0
0.2940000000000002,0.34317391304347855,1.5,0.0
0.2960000000000002,0.34617391304347855,1.5,0.0
0.2980000000000002,0.34917391304347856,1.5,0.0
0.3000000000000002,0.35217391304347856,1.5,0.0
0.3020000000000002,0.35517391304347856,1.5,0.0
0.3040000000000002,0.35817391304347856,1.5,0.0
0.3060000000000002,0.36117391304347857,1.5,0.0
0.3080000000000002,0.36417391304347857,1.5,0.0
0.3100000000000002,0.3671739130434786,1.5,0.0
0.3120000000000002,0.3701739130434786,1.5,0.0
0.3140000000000002,0.3731739130434786,1.5,0.0
0.3160000000000002,0.3761739130434786,1.5,0.0
0.3180000000000002,0.3791739130434786,1.5,0.0
0.32000000000000023,0.3821739130434786,1.5,0.0
0.32200000000000023,0.3851739130434786,1.5,0.0
0.32400000000000023,0.3881739130434786,1.5,0.0
0.32600000000000023,0.3911739130434786,1.5,0.0
0.32800000000000024,0.3941739130434786,1.5,0.0
0.33000000000000024,0.3971739130434786,1.5,0.0
0.33200000000000024,0.4001739130434786,1.5,0.0
0.33400000000000024,0.4031739130434786,1.5,0.0
0.33600000000000024,0.4061739130434786,1.5,0.0
0.33800000000000024,0.4091739130434786,1.5,0.0
0.34000000000000025,0.4121739130434786,1.5,0.0
0.34200000000000025,0.4151739130434786,1.5,0.0
0.34400000000000025,0.4181739130434786,1.5,0.0
0.34600000000000025,0.4211739130434786,1.5,0.0
0.34800000000000025,0.4241739130434786,1.5,0.0
0.35000000000000026,0.4271739130434786,1.5,0.0
0.35200000000000026,0.43017391304347863,1.5,0.0
0.35400000000000026,0.43317391304347863,1.5,0.0
0.35600000000000026,0.43617391304347863,1.5,0.0
0.35800000000000026,0.43917391304347864,1.5,0.0
0.36000000000000026,0.44217391304347864,1.5,0.0
0.36200000000000027,0.44517391304347864,1.5,0.0
0.36400000000000027,0.44817391304347864,1.5,0.0
0.36600000000000027,0.45117391304347865,1.5,0.0
0.36800000000000027,0.45417391304347865,1.5,0.0
0.3700000000000003,0.45717391304347865,1.5,0.0
0.3720000000000003,0.46017391304347866,1.5,0.0
0.3740000000000003,0.46317391304347866,1.5,0.0
0.3760000000000003,0.46617391304347866,1.5,0.0
0.3780000000000003,0.46917391304347866,1.5,0.0
0.3800000000000003,0.47217391304347867,1.5,0.0
0.3820000000000003,0.4751739130434787,1.5,0.0
0.3840000000000003,0.4781739130434787,1.5,0.0
0.3860000000000003,0.48117391304347873,1.5,0.0
0.3880000000000003,0.48417391304347873,1.5,0.0
0.3900000000000003,0.48717391304347873,1.5,0.0
0.3920000000000003,0.49017391304347874,1.5,0.0
0.3940000000000003,0.49317391304347874,1.5,0.0
0.3960000000000003,0.49617391304347874,1.5,0.0
0.3980000000000003,0.49917391304347875,1.5,0.0
0.4000000000000003,0.5021739130434788,1.5,0.0
0.4020000000000003,0.5051739130434787,1.5,0.0
0.4040000000000003,0.5081739130434788,1.5,0.0
0.4060000000000003,0.5111739130434787,1.5,0.0
0.4080000000000003,0.5141739130434788,1.5,0.0
0.4100000000000003,0.5171739130434787,1.5,0.0
0.4120000000000003,0.5201739130434788,1.5,0.0
0.4140000000000003,0.5231739130434787,1.5,0.0
0.4160000000000003,0.5261739130434788,1.5,0.0
0.4180000000000003,0.5291739130434787,1.5,0.0
0.4200000000000003,0.5321739130434788,1.5,0.0
0.4220000000000003,0.5351739130434787,1.5,0.0
0.4240000000000003,0.5381739130434788,1.5,0.0
0.4260000000000003,0.5411739130434787,1.5,0.0
0.4280000000000003,0.5441739130434788,1.5,0.0
0.4300000000000003,0.5471739130434787,1.5,0.0
0.43200000000000033,0.5501739130434788,1.5,0.0
0.43400000000000033,0.5531739130434787,1.5,0.0
0.43600000000000033,0.5561739130434789,1.5,0.0
0.43800000000000033,0.5591739130434787,1.5,0.0
0.44000000000000034,0.5621739130434789,1.5,0.0
0.44200000000000034,0.5651739130434787,1.5,0.0
0.44400000000000034,0.5681739130434789,1.5,0.0
0.44600000000000034,0.5711739130434788,1.5,0.0
0.44800000000000034,0.5741739130434789,1.5,0.0
0.45000000000000034,0.5771739130434788,1.5,0.0
0.45200000000000035,0.5801739130434789,1.5,0.0
0.45400000000000035,0.5831739130434788,1.5,0.0
0.45600000000000035,0.5861739130434789,1.5,0.0
0.45800000000000035,0.5891739130434788,1.5,0.0
0.46000000000000035,0.5921739130434789,1.5,0.0
0.46200000000000035,0.5951739130434788,1.5,0.0
0.46400000000000036,0.5981739130434789,1.5,0.0
0.46600000000000036,0.6011739130434788,1.5,0.0
0.46800000000000036,0.6041739130434789,1.5,0.0
0.47000000000000036,0.6071739130434788,1.5,0.0
0.47200000000000036,0.6101739130434789,1.5,0.0
0.47400000000000037,0.6131739130434788,1.5,0.0
0.47600000000000037,0.6161739130434789,1.5,0.0
0.47800000000000037,0.6191739130434788,1.5,0.0
0.48000000000000037,0.6221739130434789,1.5,0.0
0.4820000000000004,0.6251739130434788,1.5,0.0
0.4840000000000004,0.6281739130434789,1.5,0.0
0.4860000000000004,0.6311739130434788,1.5,0.0
0.4880000000000004,0.6341739130434789,1.5,0.0
0.4900000000000004,0.6371739130434788,1.5,0.0
0.4920000000000004,0.6401739130434789,1.5,0.0
0.4940000000000004,0.6431739130434788,1.5,0.0
0.4960000000000004,0.6461739130434789,1.5,0.0
0.4980000000000004,0.6491739130434788,1.5,0.0
0.5000000000000003,0.6521739130434787,1.5,0.0
0.5020000000000003,0.6551739130434787,1.5,0.0
0.5040000000000003,0.6581739130434787,1.5,0.0
0.5060000000000003,0.6611739130434787,1.5,0.0
0.5080000000000003,0.6641739130434787,1.5,0.0
0.5100000000000003,0.6671739130434787,1.5,0.0
0.5120000000000003,0.6701739130434787,1.5,0.0
0.5140000000000003,0.6731739130434787,1.5,0.0
0.5160000000000003,0.6761739130434787,1.5,0.0
0.5180000000000003,0.6791739130434787,1.5,0.0
0.5200000000000004,0.6821739130434787,1.5,0.0
0.5220000000000004,0.6851739130434787,1.5,0.0
0.5240000000000004,0.6881739130434787,1.5,0.0
0.5260000000000004,0.6911739130434787,1.5,0.0
0.5280000000000004,0.6941739130434788,1.5,0.0
0.5300000000000004,0.6971739130434788,1.5,0.0
0.5320000000000004,0.7001739130434788,1.5,0.0
0.5340000000000004,0.7031739130434788,1.5,0.0
0.5360000000000004,0.7061739130434788,1.5,0.0
0.5380000000000004,0.7091739130434788,1.5,0.0
0.5400000000000004,0.7121739130434788,1.5,0.0
0.5420000000000004,0.7151739130434788,1.5,0.0
0.5440000000000004,0.7181739130434788,1.5,0.0
0.5460000000000004,0.7211739130434788,1.5,0.0
0.5480000000000004,0.7241739130434788,1.5,0.0
0.5500000000000004,0.7271739130434788,1.5,0.0
0.5520000000000004,0.7301739130434788,1.5,0.0
0.5540000000000004,0.7331739130434788,1.5,0.0
0.5560000000000004,0.7361739130434788,1.5,0.0
0.5580000000000004,0.7391739130434788,1.5,0.0
0.5600000000000004,0.7421739130434788,1.5,0.0
0.5620000000000004,0.7451739130434788,1.5,0.0
0.5640000000000004,0.7481739130434788,1.5,0.0
0.5660000000000004,0.7511739130434788,1.5,0.0
0.5680000000000004,0.7541739130434788,1.5,0.0
0.5700000000000004,0.7571739130434788,1.5,0.0
0.5720000000000004,0.7601739130434788,1.5,0.0
0.5740000000000004,0.7631739130434788,1.5,0.0
0.5760000000000004,0.7661739130434788,1.5,0.0
0.5780000000000004,0.7691739130434788,1.5,0.0
0.5800000000000004,0.7721739130434788,1.5,0.0
0.5820000000000004,0.7751739130434788,1.5,0.0
0.5840000000000004,0.7781739130434788,1.5,0.0
0.5860000000000004,0.7811739130434788,1.5,0.0
0.5880000000000004,0.7841739130434788,1.5,0.0
0.5900000000000004,0.7871739130434788,1.5,0.0
0.5920000000000004,0.7901739130434788,1.5,0.0
0.5940000000000004,0.7931739130434788,1.5,0.0
0.5960000000000004,0.7961739130434788,1.5,0.0
0.5980000000000004,0.7991739130434788,1.5,0.0
0.6000000000000004,0.8021739130434788,1.5,0.0
0.6020000000000004,0.8051739130434789,1.5,0.0
0.6040000000000004,0.8081739130434789,1.5,0.0
0.6060000000000004,0.8111739130434789,1.5,0.0
0.6080000000000004,0.8141739130434789,1.5,0.0
0.6100000000000004,0.8171739130434789,1.5,0.0
0.6120000000000004,0.8201739130434789,1.5,0.0
0.6140000000000004,0.8231739130434789,1.5,0.0
0.6160000000000004,0.8261739130434789,1.5,0.0
0.6180000000000004,0.8291739130434789,1.5,0.0
0.6200000000000004,0.8321739130434789,1.5,0.0
0.6220000000000004,0.8351739130434789,1.5,0.0
0.6240000000000004,0.8381739130434789,1.5,0.0
0.6260000000000004,0.8411739130434789,1.5,0.0
0.6280000000000004,0.8441739130434789,1.5,0.0
0.6300000000000004,0.8471739130434789,1.5,0.0
0.6320000000000005,0.8501739130434789,1.5,0.0
0.6340000000000005,0.8531739130434789,1.5,0.0
0.6360000000000005,0.8561739130434789,1.5,0.0
0.6380000000000005,0.8591739130434789,1.5,0.0
0.6400000000000005,0.8621739130434789,1.5,0.0
0.6420000000000005,0.8651739130434789,1.5,0.0
0.6440000000000005,0.8681739130434789,1.5,0.0
0.6460000000000005,0.8711739130434789,1.5,0.0
0.6480000000000005,0.8741739130434789,1.5,0.0
0.650000